source	target	weight
tgn,7014620	tgn,7017750	25
tgn,7014620	tgn,7017708	112
tgn,7014620	tgn,7017649	29
tgn,7014620	tgn,7017498	16
tgn,7014620	tgn,7017496	5
tgn,7014620	tgn,7017444	8
tgn,7014620	tgn,7016154	86
tgn,7014620	tgn,7016129	30
tgn,7014620	tgn,7014729	67
tgn,7014620	tgn,7014664	27
tgn,7014620	tgn,7014631	11
tgn,7014620	tgn,7014629	7
tgn,7014620	tgn,7014620	159
tgn,7014538	tgn,7018995	16
tgn,7014538	tgn,7018023	11
tgn,7014538	tgn,7017751	1
tgn,7014538	tgn,7017750	46
tgn,7014538	tgn,7017708	238
tgn,7014538	tgn,7017649	21
tgn,7014538	tgn,7017498	41
tgn,7014538	tgn,7017496	2
tgn,7014538	tgn,7017444	13
tgn,7014538	tgn,7016154	100
tgn,7014538	tgn,7016129	61
tgn,7014538	tgn,7014729	61
tgn,7014538	tgn,7014664	6
tgn,7014538	tgn,7014631	10
tgn,7014538	tgn,7014629	5
tgn,7014538	tgn,7014620	179
tgn,7014538	tgn,7014538	133
tgn,7014487	tgn,7021610	102
tgn,7014487	tgn,7018995	71
tgn,7014487	tgn,7018023	67
tgn,7014487	tgn,7017750	96
tgn,7014487	tgn,7017708	75
tgn,7014487	tgn,7017649	142
tgn,7014487	tgn,7017498	85
tgn,7014487	tgn,7017496	43
tgn,7014487	tgn,7017444	137
tgn,7014487	tgn,7016154	65
tgn,7014487	tgn,7016129	13
tgn,7014487	tgn,7014729	10
tgn,7014487	tgn,7014664	23
tgn,7014487	tgn,7014631	153
tgn,7014487	tgn,7014629	5
tgn,7014487	tgn,7014620	22
tgn,7014487	tgn,7014538	13
tgn,7014487	tgn,7014487	647
tgn,7014456	tgn,7021610	10
tgn,7014456	tgn,7018995	19
tgn,7014456	tgn,7018023	18
tgn,7014456	tgn,7017750	15
tgn,7014456	tgn,7017708	5
tgn,7014456	tgn,7017649	9
tgn,7014456	tgn,7017498	4
tgn,7014456	tgn,7017496	3
tgn,7014456	tgn,7017444	9
tgn,7014456	tgn,7016154	47
tgn,7014456	tgn,7016129	5
tgn,7014456	tgn,7014729	4
tgn,7014456	tgn,7014664	7
tgn,7014456	tgn,7014631	7
tgn,7014456	tgn,7014620	8
tgn,7014456	tgn,7014538	3
tgn,7014456	tgn,7014487	15
tgn,7014456	tgn,7014456	85
tgn,7014444	tgn,7021610	60
tgn,7014444	tgn,7018995	273
tgn,7014444	tgn,7018023	108
tgn,7014444	tgn,7017751	3
tgn,7014444	tgn,7017750	161
tgn,7014444	tgn,7017708	80
tgn,7014444	tgn,7017649	88
tgn,7014444	tgn,7017544	1
tgn,7014444	tgn,7017498	13
tgn,7014444	tgn,7017496	33
tgn,7014444	tgn,7017444	46
tgn,7014444	tgn,7016154	186
tgn,7014444	tgn,7016129	34
tgn,7014444	tgn,7014729	5
tgn,7014444	tgn,7014664	27
tgn,7014444	tgn,7014631	25
tgn,7014444	tgn,7014629	9
tgn,7014444	tgn,7014620	54
tgn,7014444	tgn,7014538	17
tgn,7014444	tgn,7014487	64
tgn,7014444	tgn,7014456	63
tgn,7014444	tgn,7014444	351
tgn,7014406	tgn,7021610	122
tgn,7014406	tgn,7018995	157
tgn,7014406	tgn,7018023	162
tgn,7014406	tgn,7017751	18
tgn,7014406	tgn,7017750	123
tgn,7014406	tgn,7017708	182
tgn,7014406	tgn,7017649	78
tgn,7014406	tgn,7017498	31
tgn,7014406	tgn,7017496	39
tgn,7014406	tgn,7017444	87
tgn,7014406	tgn,7016154	317
tgn,7014406	tgn,7016129	47
tgn,7014406	tgn,7014729	32
tgn,7014406	tgn,7014664	68
tgn,7014406	tgn,7014631	116
tgn,7014406	tgn,7014629	38
tgn,7014406	tgn,7014620	130
tgn,7014406	tgn,7014538	78
tgn,7014406	tgn,7014487	150
tgn,7014406	tgn,7014456	54
tgn,7014406	tgn,7014444	243
tgn,7014406	tgn,7014406	728
tgn,7014404	tgn,7021610	12
tgn,7014404	tgn,7018995	11
tgn,7014404	tgn,7018023	31
tgn,7014404	tgn,7017751	6
tgn,7014404	tgn,7017750	47
tgn,7014404	tgn,7017708	53
tgn,7014404	tgn,7017649	44
tgn,7014404	tgn,7017498	62
tgn,7014404	tgn,7017496	11
tgn,7014404	tgn,7017444	25
tgn,7014404	tgn,7016154	27
tgn,7014404	tgn,7016129	31
tgn,7014404	tgn,7014729	41
tgn,7014404	tgn,7014664	46
tgn,7014404	tgn,7014631	35
tgn,7014404	tgn,7014629	31
tgn,7014404	tgn,7014620	36
tgn,7014404	tgn,7014538	48
tgn,7014404	tgn,7014487	51
tgn,7014404	tgn,7014456	7
tgn,7014404	tgn,7014444	17
tgn,7014404	tgn,7014406	79
tgn,7014404	tgn,7014404	305
tgn,7014345	tgn,7021610	2
tgn,7014345	tgn,7018995	23
tgn,7014345	tgn,7018023	1
tgn,7014345	tgn,7017750	10
tgn,7014345	tgn,7017708	10
tgn,7014345	tgn,7017649	2
tgn,7014345	tgn,7017498	3
tgn,7014345	tgn,7017444	3
tgn,7014345	tgn,7016154	12
tgn,7014345	tgn,7014729	19
tgn,7014345	tgn,7014664	3
tgn,7014345	tgn,7014631	15
tgn,7014345	tgn,7014629	5
tgn,7014345	tgn,7014620	1
tgn,7014345	tgn,7014487	18
tgn,7014345	tgn,7014456	1
tgn,7014345	tgn,7014444	21
tgn,7014345	tgn,7014406	9
tgn,7014345	tgn,7014404	2
tgn,7014345	tgn,7014345	153
tgn,7014299	tgn,7021610	2
tgn,7014299	tgn,7018995	4
tgn,7014299	tgn,7018023	5
tgn,7014299	tgn,7017751	2
tgn,7014299	tgn,7017750	7
tgn,7014299	tgn,7017708	21
tgn,7014299	tgn,7017649	4
tgn,7014299	tgn,7017498	14
tgn,7014299	tgn,7017496	2
tgn,7014299	tgn,7017444	6
tgn,7014299	tgn,7016154	9
tgn,7014299	tgn,7016129	12
tgn,7014299	tgn,7014729	3
tgn,7014299	tgn,7014664	1
tgn,7014299	tgn,7014631	1
tgn,7014299	tgn,7014629	3
tgn,7014299	tgn,7014620	1
tgn,7014299	tgn,7014538	10
tgn,7014299	tgn,7014487	1
tgn,7014299	tgn,7014456	1
tgn,7014299	tgn,7014444	9
tgn,7014299	tgn,7014406	5
tgn,7014299	tgn,7014404	20
tgn,7014299	tgn,7014299	48
tgn,7014278	tgn,7021610	14
tgn,7014278	tgn,7018995	8
tgn,7014278	tgn,7018023	27
tgn,7014278	tgn,7017750	25
tgn,7014278	tgn,7017708	5
tgn,7014278	tgn,7017649	38
tgn,7014278	tgn,7017498	20
tgn,7014278	tgn,7017496	3
tgn,7014278	tgn,7017444	11
tgn,7014278	tgn,7016154	43
tgn,7014278	tgn,7016129	2
tgn,7014278	tgn,7014729	20
tgn,7014278	tgn,7014664	6
tgn,7014278	tgn,7014631	20
tgn,7014278	tgn,7014629	13
tgn,7014278	tgn,7014620	13
tgn,7014278	tgn,7014538	12
tgn,7014278	tgn,7014487	19
tgn,7014278	tgn,7014456	10
tgn,7014278	tgn,7014444	25
tgn,7014278	tgn,7014406	61
tgn,7014278	tgn,7014404	107
tgn,7014278	tgn,7014345	14
tgn,7014278	tgn,7014299	9
tgn,7014278	tgn,7014278	247
tgn,7014231	tgn,7021610	91
tgn,7014231	tgn,7018995	146
tgn,7014231	tgn,7018023	172
tgn,7014231	tgn,7017751	5
tgn,7014231	tgn,7017750	194
tgn,7014231	tgn,7017708	181
tgn,7014231	tgn,7017649	210
tgn,7014231	tgn,7017498	44
tgn,7014231	tgn,7017496	34
tgn,7014231	tgn,7017444	110
tgn,7014231	tgn,7016154	251
tgn,7014231	tgn,7016129	38
tgn,7014231	tgn,7014729	54
tgn,7014231	tgn,7014664	55
tgn,7014231	tgn,7014631	91
tgn,7014231	tgn,7014629	158
tgn,7014231	tgn,7014620	76
tgn,7014231	tgn,7014538	42
tgn,7014231	tgn,7014487	203
tgn,7014231	tgn,7014456	42
tgn,7014231	tgn,7014444	157
tgn,7014231	tgn,7014406	463
tgn,7014231	tgn,7014404	409
tgn,7014231	tgn,7014345	269
tgn,7014231	tgn,7014299	21
tgn,7014231	tgn,7014278	823
tgn,7014231	tgn,7014231	2190
tgn,7014197	tgn,7021610	1
tgn,7014197	tgn,7018995	16
tgn,7014197	tgn,7018023	26
tgn,7014197	tgn,7017751	1
tgn,7014197	tgn,7017750	70
tgn,7014197	tgn,7017708	46
tgn,7014197	tgn,7017649	59
tgn,7014197	tgn,7017498	45
tgn,7014197	tgn,7017496	12
tgn,7014197	tgn,7017444	8
tgn,7014197	tgn,7016154	31
tgn,7014197	tgn,7016129	2
tgn,7014197	tgn,7014729	6
tgn,7014197	tgn,7014664	7
tgn,7014197	tgn,7014631	55
tgn,7014197	tgn,7014629	6
tgn,7014197	tgn,7014620	1
tgn,7014197	tgn,7014538	9
tgn,7014197	tgn,7014487	25
tgn,7014197	tgn,7014456	10
tgn,7014197	tgn,7014444	45
tgn,7014197	tgn,7014406	40
tgn,7014197	tgn,7014404	29
tgn,7014197	tgn,7014345	64
tgn,7014197	tgn,7014278	18
tgn,7014197	tgn,7014231	216
tgn,7014197	tgn,7014197	406
tgn,7014175	tgn,7021610	4
tgn,7014175	tgn,7018995	21
tgn,7014175	tgn,7018023	17
tgn,7014175	tgn,7017750	56
tgn,7014175	tgn,7017708	9
tgn,7014175	tgn,7017649	36
tgn,7014175	tgn,7017498	3
tgn,7014175	tgn,7017496	37
tgn,7014175	tgn,7017444	9
tgn,7014175	tgn,7016154	5
tgn,7014175	tgn,7014729	4
tgn,7014175	tgn,7014664	7
tgn,7014175	tgn,7014631	2
tgn,7014175	tgn,7014629	3
tgn,7014175	tgn,7014620	6
tgn,7014175	tgn,7014538	3
tgn,7014175	tgn,7014487	12
tgn,7014175	tgn,7014456	2
tgn,7014175	tgn,7014444	11
tgn,7014175	tgn,7014406	10
tgn,7014175	tgn,7014404	6
tgn,7014175	tgn,7014345	23
tgn,7014175	tgn,7014299	5
tgn,7014175	tgn,7014278	2
tgn,7014175	tgn,7014231	46
tgn,7014175	tgn,7014197	17
tgn,7014175	tgn,7014175	137
tgn,7014060	tgn,7018995	1
tgn,7014060	tgn,7018023	1
tgn,7014060	tgn,7017708	3
tgn,7014060	tgn,7017649	3
tgn,7014060	tgn,7016154	5
tgn,7014060	tgn,7016129	1
tgn,7014060	tgn,7014631	2
tgn,7014060	tgn,7014620	1
tgn,7014060	tgn,7014487	4
tgn,7014060	tgn,7014406	6
tgn,7014060	tgn,7014231	1
tgn,7014060	tgn,7014060	2
tgn,7013988	tgn,7021610	11
tgn,7013988	tgn,7018995	34
tgn,7013988	tgn,7018023	44
tgn,7013988	tgn,7017751	16
tgn,7013988	tgn,7017750	37
tgn,7013988	tgn,7017708	152
tgn,7013988	tgn,7017649	26
tgn,7013988	tgn,7017498	3
tgn,7013988	tgn,7017496	21
tgn,7013988	tgn,7017444	20
tgn,7013988	tgn,7016154	126
tgn,7013988	tgn,7016129	39
tgn,7013988	tgn,7014729	7
tgn,7013988	tgn,7014664	18
tgn,7013988	tgn,7014631	16
tgn,7013988	tgn,7014629	24
tgn,7013988	tgn,7014620	18
tgn,7013988	tgn,7014538	16
tgn,7013988	tgn,7014487	45
tgn,7013988	tgn,7014456	22
tgn,7013988	tgn,7014444	64
tgn,7013988	tgn,7014406	130
tgn,7013988	tgn,7014404	21
tgn,7013988	tgn,7014345	4
tgn,7013988	tgn,7014299	20
tgn,7013988	tgn,7014278	9
tgn,7013988	tgn,7014231	114
tgn,7013988	tgn,7014197	22
tgn,7013988	tgn,7014175	8
tgn,7013988	tgn,7013988	404
tgn,7013981	tgn,7021610	22
tgn,7013981	tgn,7018995	23
tgn,7013981	tgn,7018023	11
tgn,7013981	tgn,7017750	54
tgn,7013981	tgn,7017708	59
tgn,7013981	tgn,7017649	21
tgn,7013981	tgn,7017498	24
tgn,7013981	tgn,7017496	33
tgn,7013981	tgn,7017444	28
tgn,7013981	tgn,7016154	49
tgn,7013981	tgn,7016129	24
tgn,7013981	tgn,7014729	52
tgn,7013981	tgn,7014664	5
tgn,7013981	tgn,7014631	23
tgn,7013981	tgn,7014629	55
tgn,7013981	tgn,7014620	71
tgn,7013981	tgn,7014538	88
tgn,7013981	tgn,7014487	45
tgn,7013981	tgn,7014456	6
tgn,7013981	tgn,7014444	20
tgn,7013981	tgn,7014406	47
tgn,7013981	tgn,7014404	114
tgn,7013981	tgn,7014299	9
tgn,7013981	tgn,7014278	57
tgn,7013981	tgn,7014231	140
tgn,7013981	tgn,7014197	4
tgn,7013981	tgn,7014175	2
tgn,7013981	tgn,7013988	33
tgn,7013981	tgn,7013981	187
tgn,7013980	tgn,7021610	12
tgn,7013980	tgn,7018995	4
tgn,7013980	tgn,7018023	6
tgn,7013980	tgn,7017750	5
tgn,7013980	tgn,7017708	3
tgn,7013980	tgn,7017649	2
tgn,7013980	tgn,7017544	2
tgn,7013980	tgn,7017498	13
tgn,7013980	tgn,7017496	16
tgn,7013980	tgn,7017444	14
tgn,7013980	tgn,7016154	3
tgn,7013980	tgn,7016129	3
tgn,7013980	tgn,7014729	6
tgn,7013980	tgn,7014664	3
tgn,7013980	tgn,7014631	9
tgn,7013980	tgn,7014620	2
tgn,7013980	tgn,7014538	2
tgn,7013980	tgn,7014487	25
tgn,7013980	tgn,7014456	2
tgn,7013980	tgn,7014444	8
tgn,7013980	tgn,7014406	10
tgn,7013980	tgn,7014404	10
tgn,7013980	tgn,7014278	15
tgn,7013980	tgn,7014231	26
tgn,7013980	tgn,7014197	4
tgn,7013980	tgn,7014175	3
tgn,7013980	tgn,7014060	1
tgn,7013980	tgn,7013988	6
tgn,7013980	tgn,7013981	9
tgn,7013980	tgn,7013980	19
tgn,7013972	tgn,7021610	685
tgn,7013972	tgn,7018995	46
tgn,7013972	tgn,7018023	60
tgn,7013972	tgn,7017750	91
tgn,7013972	tgn,7017708	32
tgn,7013972	tgn,7017649	33
tgn,7013972	tgn,7017498	44
tgn,7013972	tgn,7017496	28
tgn,7013972	tgn,7017444	273
tgn,7013972	tgn,7016154	55
tgn,7013972	tgn,7016129	6
tgn,7013972	tgn,7014729	3
tgn,7013972	tgn,7014664	21
tgn,7013972	tgn,7014631	32
tgn,7013972	tgn,7014629	5
tgn,7013972	tgn,7014620	21
tgn,7013972	tgn,7014538	3
tgn,7013972	tgn,7014487	142
tgn,7013972	tgn,7014456	9
tgn,7013972	tgn,7014444	54
tgn,7013972	tgn,7014406	113
tgn,7013972	tgn,7014404	12
tgn,7013972	tgn,7014345	8
tgn,7013972	tgn,7014278	15
tgn,7013972	tgn,7014231	101
tgn,7013972	tgn,7014197	4
tgn,7013972	tgn,7014175	11
tgn,7013972	tgn,7014060	1
tgn,7013972	tgn,7013988	9
tgn,7013972	tgn,7013981	31
tgn,7013972	tgn,7013980	12
tgn,7013972	tgn,7013972	458
tgn,7013964	tgn,7021610	181
tgn,7013964	tgn,7018995	441
tgn,7013964	tgn,7018023	973
tgn,7013964	tgn,7017751	104
tgn,7013964	tgn,7017750	857
tgn,7013964	tgn,7017708	1123
tgn,7013964	tgn,7017649	852
tgn,7013964	tgn,7017498	565
tgn,7013964	tgn,7017496	235
tgn,7013964	tgn,7017444	559
tgn,7013964	tgn,7016154	1091
tgn,7013964	tgn,7016129	415
tgn,7013964	tgn,7014729	474
tgn,7013964	tgn,7014664	1310
tgn,7013964	tgn,7014631	272
tgn,7013964	tgn,7014629	652
tgn,7013964	tgn,7014620	614
tgn,7013964	tgn,7014538	696
tgn,7013964	tgn,7014487	535
tgn,7013964	tgn,7014456	175
tgn,7013964	tgn,7014444	505
tgn,7013964	tgn,7014406	1658
tgn,7013964	tgn,7014404	1736
tgn,7013964	tgn,7014345	163
tgn,7013964	tgn,7014299	136
tgn,7013964	tgn,7014278	467
tgn,7013964	tgn,7014231	3501
tgn,7013964	tgn,7014197	455
tgn,7013964	tgn,7014175	172
tgn,7013964	tgn,7014060	1
tgn,7013964	tgn,7013988	698
tgn,7013964	tgn,7013981	774
tgn,7013964	tgn,7013980	66
tgn,7013964	tgn,7013972	305
tgn,7013964	tgn,7013964	14447
tgn,7013962	tgn,7021610	795
tgn,7013962	tgn,7018995	788
tgn,7013962	tgn,7018023	732
tgn,7013962	tgn,7017751	103
tgn,7013962	tgn,7017750	543
tgn,7013962	tgn,7017708	915
tgn,7013962	tgn,7017649	405
tgn,7013962	tgn,7017544	1
tgn,7013962	tgn,7017498	256
tgn,7013962	tgn,7017496	140
tgn,7013962	tgn,7017444	367
tgn,7013962	tgn,7016154	1968
tgn,7013962	tgn,7016129	262
tgn,7013962	tgn,7014729	92
tgn,7013962	tgn,7014664	484
tgn,7013962	tgn,7014631	325
tgn,7013962	tgn,7014629	200
tgn,7013962	tgn,7014620	380
tgn,7013962	tgn,7014538	204
tgn,7013962	tgn,7014487	586
tgn,7013962	tgn,7014456	313
tgn,7013962	tgn,7014444	1183
tgn,7013962	tgn,7014406	2845
tgn,7013962	tgn,7014404	367
tgn,7013962	tgn,7014345	95
tgn,7013962	tgn,7014299	77
tgn,7013962	tgn,7014278	273
tgn,7013962	tgn,7014231	1893
tgn,7013962	tgn,7014197	286
tgn,7013962	tgn,7014175	113
tgn,7013962	tgn,7014060	18
tgn,7013962	tgn,7013988	1159
tgn,7013962	tgn,7013981	216
tgn,7013962	tgn,7013980	67
tgn,7013962	tgn,7013972	611
tgn,7013962	tgn,7013964	8542
tgn,7013962	tgn,7013962	8838
tgn,7013952	tgn,7021610	16
tgn,7013952	tgn,7018995	21
tgn,7013952	tgn,7018023	19
tgn,7013952	tgn,7017750	17
tgn,7013952	tgn,7017708	16
tgn,7013952	tgn,7017649	12
tgn,7013952	tgn,7017498	6
tgn,7013952	tgn,7017496	2
tgn,7013952	tgn,7017444	32
tgn,7013952	tgn,7016154	39
tgn,7013952	tgn,7016129	11
tgn,7013952	tgn,7014729	3
tgn,7013952	tgn,7014664	21
tgn,7013952	tgn,7014631	14
tgn,7013952	tgn,7014629	10
tgn,7013952	tgn,7014620	13
tgn,7013952	tgn,7014538	4
tgn,7013952	tgn,7014487	45
tgn,7013952	tgn,7014456	12
tgn,7013952	tgn,7014444	24
tgn,7013952	tgn,7014406	58
tgn,7013952	tgn,7014404	16
tgn,7013952	tgn,7014345	13
tgn,7013952	tgn,7014299	3
tgn,7013952	tgn,7014278	13
tgn,7013952	tgn,7014231	74
tgn,7013952	tgn,7014197	8
tgn,7013952	tgn,7014175	3
tgn,7013952	tgn,7014060	2
tgn,7013952	tgn,7013988	27
tgn,7013952	tgn,7013981	6
tgn,7013952	tgn,7013980	3
tgn,7013952	tgn,7013972	24
tgn,7013952	tgn,7013964	266
tgn,7013952	tgn,7013962	266
tgn,7013952	tgn,7013952	39
tgn,7013949	tgn,7021610	14
tgn,7013949	tgn,7018995	7
tgn,7013949	tgn,7018023	11
tgn,7013949	tgn,7017750	18
tgn,7013949	tgn,7017708	2
tgn,7013949	tgn,7017649	11
tgn,7013949	tgn,7017498	18
tgn,7013949	tgn,7017496	2
tgn,7013949	tgn,7017444	12
tgn,7013949	tgn,7016154	9
tgn,7013949	tgn,7016129	1
tgn,7013949	tgn,7014729	10
tgn,7013949	tgn,7014664	2
tgn,7013949	tgn,7014631	26
tgn,7013949	tgn,7014629	3
tgn,7013949	tgn,7014620	9
tgn,7013949	tgn,7014538	3
tgn,7013949	tgn,7014487	22
tgn,7013949	tgn,7014456	3
tgn,7013949	tgn,7014444	12
tgn,7013949	tgn,7014406	26
tgn,7013949	tgn,7014404	21
tgn,7013949	tgn,7014345	18
tgn,7013949	tgn,7014278	22
tgn,7013949	tgn,7014231	67
tgn,7013949	tgn,7014197	66
tgn,7013949	tgn,7014060	2
tgn,7013949	tgn,7013981	9
tgn,7013949	tgn,7013980	11
tgn,7013949	tgn,7013972	16
tgn,7013949	tgn,7013964	153
tgn,7013949	tgn,7013962	73
tgn,7013949	tgn,7013952	5
tgn,7013949	tgn,7013949	70
tgn,7013943	tgn,7021610	8
tgn,7013943	tgn,7018995	69
tgn,7013943	tgn,7018023	68
tgn,7013943	tgn,7017751	15
tgn,7013943	tgn,7017750	80
tgn,7013943	tgn,7017708	187
tgn,7013943	tgn,7017649	89
tgn,7013943	tgn,7017498	60
tgn,7013943	tgn,7017496	26
tgn,7013943	tgn,7017444	40
tgn,7013943	tgn,7016154	108
tgn,7013943	tgn,7016129	59
tgn,7013943	tgn,7014729	45
tgn,7013943	tgn,7014664	60
tgn,7013943	tgn,7014631	59
tgn,7013943	tgn,7014629	57
tgn,7013943	tgn,7014620	94
tgn,7013943	tgn,7014538	133
tgn,7013943	tgn,7014487	132
tgn,7013943	tgn,7014456	3
tgn,7013943	tgn,7014444	22
tgn,7013943	tgn,7014406	132
tgn,7013943	tgn,7014404	150
tgn,7013943	tgn,7014345	13
tgn,7013943	tgn,7014299	131
tgn,7013943	tgn,7014278	67
tgn,7013943	tgn,7014231	217
tgn,7013943	tgn,7014197	64
tgn,7013943	tgn,7014175	126
tgn,7013943	tgn,7013988	109
tgn,7013943	tgn,7013981	106
tgn,7013943	tgn,7013980	5
tgn,7013943	tgn,7013972	22
tgn,7013943	tgn,7013964	2640
tgn,7013943	tgn,7013962	1169
tgn,7013943	tgn,7013952	23
tgn,7013943	tgn,7013949	14
tgn,7013943	tgn,7013943	1200
tgn,7013928	tgn,7021610	102
tgn,7013928	tgn,7018995	26
tgn,7013928	tgn,7018023	30
tgn,7013928	tgn,7017751	1
tgn,7013928	tgn,7017750	36
tgn,7013928	tgn,7017708	9
tgn,7013928	tgn,7017649	18
tgn,7013928	tgn,7017498	60
tgn,7013928	tgn,7017496	2
tgn,7013928	tgn,7017444	71
tgn,7013928	tgn,7016154	29
tgn,7013928	tgn,7016129	9
tgn,7013928	tgn,7014729	6
tgn,7013928	tgn,7014664	19
tgn,7013928	tgn,7014631	19
tgn,7013928	tgn,7014629	2
tgn,7013928	tgn,7014620	16
tgn,7013928	tgn,7014538	8
tgn,7013928	tgn,7014487	45
tgn,7013928	tgn,7014456	2
tgn,7013928	tgn,7014444	42
tgn,7013928	tgn,7014406	41
tgn,7013928	tgn,7014404	25
tgn,7013928	tgn,7014345	5
tgn,7013928	tgn,7014299	1
tgn,7013928	tgn,7014278	11
tgn,7013928	tgn,7014231	45
tgn,7013928	tgn,7014175	3
tgn,7013928	tgn,7013988	12
tgn,7013928	tgn,7013981	29
tgn,7013928	tgn,7013980	16
tgn,7013928	tgn,7013972	135
tgn,7013928	tgn,7013964	327
tgn,7013928	tgn,7013962	335
tgn,7013928	tgn,7013952	17
tgn,7013928	tgn,7013949	13
