source	target	weight
tgn,7013943	tgn,7014444	40
tgn,7013943	tgn,7014406	181
tgn,7013943	tgn,7014404	190
tgn,7013943	tgn,7014345	15
tgn,7013943	tgn,7014299	205
tgn,7013943	tgn,7014278	79
tgn,7013943	tgn,7014231	261
tgn,7013943	tgn,7014197	88
tgn,7013943	tgn,7014175	187
tgn,7013943	tgn,7014060	115
tgn,7013943	tgn,7013988	120
tgn,7013943	tgn,7013981	111
tgn,7013943	tgn,7013980	5
tgn,7013943	tgn,7013972	23
tgn,7013943	tgn,7013964	3512
tgn,7013943	tgn,7013962	1594
tgn,7013943	tgn,7013952	37
tgn,7013943	tgn,7013949	14
tgn,7013943	tgn,7013943	1883
tgn,7013928	tgn,7021610	102
tgn,7013928	tgn,7018995	26
tgn,7013928	tgn,7018023	33
tgn,7013928	tgn,7017751	1
tgn,7013928	tgn,7017750	36
tgn,7013928	tgn,7017708	9
tgn,7013928	tgn,7017649	18
tgn,7013928	tgn,7017544	3
tgn,7013928	tgn,7017498	63
tgn,7013928	tgn,7017496	2
tgn,7013928	tgn,7017444	79
tgn,7013928	tgn,7016154	29
tgn,7013928	tgn,7016129	9
tgn,7013928	tgn,7014729	8
tgn,7013928	tgn,7014664	19
tgn,7013928	tgn,7014631	22
tgn,7013928	tgn,7014629	2
tgn,7013928	tgn,7014620	16
tgn,7013928	tgn,7014538	9
tgn,7013928	tgn,7014487	46
tgn,7013928	tgn,7014456	2
tgn,7013928	tgn,7014444	42
tgn,7013928	tgn,7014406	42
tgn,7013928	tgn,7014404	25
tgn,7013928	tgn,7014345	5
tgn,7013928	tgn,7014299	2
tgn,7013928	tgn,7014278	11
tgn,7013928	tgn,7014231	45
tgn,7013928	tgn,7014197	1
tgn,7013928	tgn,7014175	4
tgn,7013928	tgn,7013988	12
tgn,7013928	tgn,7013981	32
tgn,7013928	tgn,7013980	17
tgn,7013928	tgn,7013972	135
tgn,7013928	tgn,7013964	342
tgn,7013928	tgn,7013962	342
tgn,7013928	tgn,7013952	17
tgn,7013928	tgn,7013949	13
tgn,7013928	tgn,7013943	10
tgn,7013928	tgn,7013928	98
tgn,7013915	tgn,7021610	24
tgn,7013915	tgn,7018995	209
tgn,7013915	tgn,7018023	240
tgn,7013915	tgn,7017751	49
tgn,7013915	tgn,7017750	179
tgn,7013915	tgn,7017708	91
tgn,7013915	tgn,7017649	135
tgn,7013915	tgn,7017544	17
tgn,7013915	tgn,7017498	24
tgn,7013915	tgn,7017496	184
tgn,7013915	tgn,7017444	120
tgn,7013915	tgn,7016154	249
tgn,7013915	tgn,7016129	26
tgn,7013915	tgn,7014729	63
tgn,7013915	tgn,7014664	21
tgn,7013915	tgn,7014631	30
tgn,7013915	tgn,7014629	17
tgn,7013915	tgn,7014620	65
tgn,7013915	tgn,7014538	17
tgn,7013915	tgn,7014487	59
tgn,7013915	tgn,7014456	21
tgn,7013915	tgn,7014444	238
tgn,7013915	tgn,7014406	276
tgn,7013915	tgn,7014404	27
tgn,7013915	tgn,7014345	16
tgn,7013915	tgn,7014299	6
tgn,7013915	tgn,7014278	44
tgn,7013915	tgn,7014231	173
tgn,7013915	tgn,7014197	46
tgn,7013915	tgn,7014175	117
tgn,7013915	tgn,7014060	58
tgn,7013915	tgn,7013988	78
tgn,7013915	tgn,7013981	30
tgn,7013915	tgn,7013980	6
tgn,7013915	tgn,7013972	48
tgn,7013915	tgn,7013964	752
tgn,7013915	tgn,7013962	1369
tgn,7013915	tgn,7013952	25
tgn,7013915	tgn,7013949	10
tgn,7013915	tgn,7013943	107
tgn,7013915	tgn,7013928	14
tgn,7013915	tgn,7013915	632
tgn,7013889	tgn,7021610	11
tgn,7013889	tgn,7018995	55
tgn,7013889	tgn,7018023	59
tgn,7013889	tgn,7017750	52
tgn,7013889	tgn,7017708	74
tgn,7013889	tgn,7017649	23
tgn,7013889	tgn,7017544	1
tgn,7013889	tgn,7017498	50
tgn,7013889	tgn,7017496	22
tgn,7013889	tgn,7017444	25
tgn,7013889	tgn,7016154	61
tgn,7013889	tgn,7016129	26
tgn,7013889	tgn,7014729	57
tgn,7013889	tgn,7014664	15
tgn,7013889	tgn,7014631	16
tgn,7013889	tgn,7014629	2
tgn,7013889	tgn,7014620	80
tgn,7013889	tgn,7014538	73
tgn,7013889	tgn,7014487	20
tgn,7013889	tgn,7014456	9
tgn,7013889	tgn,7014444	174
tgn,7013889	tgn,7014406	81
tgn,7013889	tgn,7014404	33
tgn,7013889	tgn,7014345	4
tgn,7013889	tgn,7014299	6
tgn,7013889	tgn,7014278	11
tgn,7013889	tgn,7014231	47
tgn,7013889	tgn,7014197	35
tgn,7013889	tgn,7014175	20
tgn,7013889	tgn,7014060	9
tgn,7013889	tgn,7013988	46
tgn,7013889	tgn,7013981	48
tgn,7013889	tgn,7013980	3
tgn,7013889	tgn,7013972	18
tgn,7013889	tgn,7013964	595
tgn,7013889	tgn,7013962	390
tgn,7013889	tgn,7013952	11
tgn,7013889	tgn,7013949	5
tgn,7013889	tgn,7013943	66
tgn,7013889	tgn,7013928	10
tgn,7013889	tgn,7013915	140
tgn,7013889	tgn,7013889	244
tgn,7013841	tgn,7021610	6
tgn,7013841	tgn,7018995	40
tgn,7013841	tgn,7018023	78
tgn,7013841	tgn,7017751	5
tgn,7013841	tgn,7017750	120
tgn,7013841	tgn,7017708	33
tgn,7013841	tgn,7017649	47
tgn,7013841	tgn,7017544	6
tgn,7013841	tgn,7017498	36
tgn,7013841	tgn,7017496	807
tgn,7013841	tgn,7017444	58
tgn,7013841	tgn,7016154	47
tgn,7013841	tgn,7016129	8
tgn,7013841	tgn,7014729	16
tgn,7013841	tgn,7014664	20
tgn,7013841	tgn,7014631	35
tgn,7013841	tgn,7014629	7
tgn,7013841	tgn,7014620	8
tgn,7013841	tgn,7014538	8
tgn,7013841	tgn,7014487	35
tgn,7013841	tgn,7014456	10
tgn,7013841	tgn,7014444	54
tgn,7013841	tgn,7014406	57
tgn,7013841	tgn,7014404	13
tgn,7013841	tgn,7014345	11
tgn,7013841	tgn,7014299	36
tgn,7013841	tgn,7014278	12
tgn,7013841	tgn,7014231	63
tgn,7013841	tgn,7014197	35
tgn,7013841	tgn,7014175	28
tgn,7013841	tgn,7014060	15
tgn,7013841	tgn,7013988	22
tgn,7013841	tgn,7013981	84
tgn,7013841	tgn,7013980	10
tgn,7013841	tgn,7013972	12
tgn,7013841	tgn,7013964	513
tgn,7013841	tgn,7013962	328
tgn,7013841	tgn,7013952	5
tgn,7013841	tgn,7013949	6
tgn,7013841	tgn,7013943	65
tgn,7013841	tgn,7013928	42
tgn,7013841	tgn,7013915	158
tgn,7013841	tgn,7013889	31
tgn,7013841	tgn,7013841	659
tgn,7013732	tgn,7021610	4
tgn,7013732	tgn,7018995	29
tgn,7013732	tgn,7018023	51
tgn,7013732	tgn,7017751	6
tgn,7013732	tgn,7017750	88
tgn,7013732	tgn,7017708	26
tgn,7013732	tgn,7017649	163
tgn,7013732	tgn,7017544	4
tgn,7013732	tgn,7017498	9
tgn,7013732	tgn,7017496	133
tgn,7013732	tgn,7017444	37
tgn,7013732	tgn,7016154	11
tgn,7013732	tgn,7016129	5
tgn,7013732	tgn,7014729	6
tgn,7013732	tgn,7014631	5
tgn,7013732	tgn,7014629	3
tgn,7013732	tgn,7014620	7
tgn,7013732	tgn,7014538	6
tgn,7013732	tgn,7014487	8
tgn,7013732	tgn,7014456	2
tgn,7013732	tgn,7014444	26
tgn,7013732	tgn,7014406	20
tgn,7013732	tgn,7014404	6
tgn,7013732	tgn,7014299	1
tgn,7013732	tgn,7014278	3
tgn,7013732	tgn,7014231	47
tgn,7013732	tgn,7014197	4
tgn,7013732	tgn,7014175	35
tgn,7013732	tgn,7014060	4
tgn,7013732	tgn,7013988	10
tgn,7013732	tgn,7013981	11
tgn,7013732	tgn,7013980	5
tgn,7013732	tgn,7013972	8
tgn,7013732	tgn,7013964	147
tgn,7013732	tgn,7013962	83
tgn,7013732	tgn,7013952	4
tgn,7013732	tgn,7013949	6
tgn,7013732	tgn,7013943	11
tgn,7013732	tgn,7013928	8
tgn,7013732	tgn,7013915	49
tgn,7013732	tgn,7013889	7
tgn,7013732	tgn,7013841	51
tgn,7013732	tgn,7013732	157
tgn,7013694	tgn,7021610	9
tgn,7013694	tgn,7018995	29
tgn,7013694	tgn,7018023	340
tgn,7013694	tgn,7017751	8
tgn,7013694	tgn,7017750	24
tgn,7013694	tgn,7017708	386
tgn,7013694	tgn,7017649	25
tgn,7013694	tgn,7017544	61
tgn,7013694	tgn,7017498	13
tgn,7013694	tgn,7017496	16
tgn,7013694	tgn,7017444	14
tgn,7013694	tgn,7016154	521
tgn,7013694	tgn,7016129	62
tgn,7013694	tgn,7014729	2
tgn,7013694	tgn,7014664	18
tgn,7013694	tgn,7014631	20
tgn,7013694	tgn,7014629	5
tgn,7013694	tgn,7014620	47
tgn,7013694	tgn,7014538	22
tgn,7013694	tgn,7014487	24
tgn,7013694	tgn,7014456	7
tgn,7013694	tgn,7014444	54
tgn,7013694	tgn,7014406	448
tgn,7013694	tgn,7014404	8
tgn,7013694	tgn,7014299	2
tgn,7013694	tgn,7014278	17
tgn,7013694	tgn,7014231	80
tgn,7013694	tgn,7014197	20
tgn,7013694	tgn,7014175	16
tgn,7013694	tgn,7014060	219
tgn,7013694	tgn,7013988	67
tgn,7013694	tgn,7013981	8
tgn,7013694	tgn,7013980	1
tgn,7013694	tgn,7013972	10
tgn,7013694	tgn,7013964	341
tgn,7013694	tgn,7013962	941
tgn,7013694	tgn,7013952	7
tgn,7013694	tgn,7013949	2
tgn,7013694	tgn,7013943	85
tgn,7013694	tgn,7013928	2
tgn,7013694	tgn,7013915	118
tgn,7013694	tgn,7013889	23
tgn,7013694	tgn,7013841	12
tgn,7013694	tgn,7013732	4
tgn,7013694	tgn,7013694	509
tgn,7013687	tgn,7021610	10
tgn,7013687	tgn,7018995	7
tgn,7013687	tgn,7018023	22
tgn,7013687	tgn,7017751	2
tgn,7013687	tgn,7017750	7
tgn,7013687	tgn,7017708	18
tgn,7013687	tgn,7017649	7
tgn,7013687	tgn,7017544	1
tgn,7013687	tgn,7017498	2
tgn,7013687	tgn,7017496	14
tgn,7013687	tgn,7017444	1
tgn,7013687	tgn,7016154	69
tgn,7013687	tgn,7016129	4
tgn,7013687	tgn,7014664	7
tgn,7013687	tgn,7014631	5
tgn,7013687	tgn,7014629	85
tgn,7013687	tgn,7014620	6
tgn,7013687	tgn,7014538	13
tgn,7013687	tgn,7014487	9
tgn,7013687	tgn,7014456	7
tgn,7013687	tgn,7014444	22
tgn,7013687	tgn,7014406	48
tgn,7013687	tgn,7014404	15
tgn,7013687	tgn,7014345	1
tgn,7013687	tgn,7014299	3
tgn,7013687	tgn,7014278	20
tgn,7013687	tgn,7014231	144
tgn,7013687	tgn,7014197	10
tgn,7013687	tgn,7014175	1
tgn,7013687	tgn,7014060	17
tgn,7013687	tgn,7013988	106
tgn,7013687	tgn,7013981	14
tgn,7013687	tgn,7013980	3
tgn,7013687	tgn,7013972	5
tgn,7013687	tgn,7013964	405
tgn,7013687	tgn,7013962	280
tgn,7013687	tgn,7013952	5
tgn,7013687	tgn,7013949	2
tgn,7013687	tgn,7013943	9
tgn,7013687	tgn,7013928	1
tgn,7013687	tgn,7013915	5
tgn,7013687	tgn,7013889	17
tgn,7013687	tgn,7013841	1
tgn,7013687	tgn,7013694	15
tgn,7013687	tgn,7013687	228
tgn,7013681	tgn,7021610	18
tgn,7013681	tgn,7018995	11
tgn,7013681	tgn,7018023	244
tgn,7013681	tgn,7017751	11
tgn,7013681	tgn,7017750	4
tgn,7013681	tgn,7017708	206
tgn,7013681	tgn,7017649	3
tgn,7013681	tgn,7017544	27
tgn,7013681	tgn,7017498	2
tgn,7013681	tgn,7017496	24
tgn,7013681	tgn,7017444	9
tgn,7013681	tgn,7016154	391
tgn,7013681	tgn,7016129	36
tgn,7013681	tgn,7014729	7
tgn,7013681	tgn,7014664	12
tgn,7013681	tgn,7014631	4
tgn,7013681	tgn,7014620	21
tgn,7013681	tgn,7014538	22
tgn,7013681	tgn,7014487	3
tgn,7013681	tgn,7014456	7
tgn,7013681	tgn,7014444	56
tgn,7013681	tgn,7014406	181
tgn,7013681	tgn,7014404	8
tgn,7013681	tgn,7014299	1
tgn,7013681	tgn,7014278	8
tgn,7013681	tgn,7014231	56
tgn,7013681	tgn,7014197	11
tgn,7013681	tgn,7014175	4
tgn,7013681	tgn,7014060	226
tgn,7013681	tgn,7013988	16
tgn,7013681	tgn,7013981	8
tgn,7013681	tgn,7013980	2
tgn,7013681	tgn,7013972	7
tgn,7013681	tgn,7013964	258
tgn,7013681	tgn,7013962	646
tgn,7013681	tgn,7013952	8
tgn,7013681	tgn,7013943	64
tgn,7013681	tgn,7013915	88
tgn,7013681	tgn,7013889	1
tgn,7013681	tgn,7013841	14
tgn,7013681	tgn,7013732	1
tgn,7013681	tgn,7013694	403
tgn,7013681	tgn,7013687	18
tgn,7013681	tgn,7013681	205
tgn,7013641	tgn,7021610	24
tgn,7013641	tgn,7018995	12
tgn,7013641	tgn,7018023	24
tgn,7013641	tgn,7017751	7
tgn,7013641	tgn,7017750	51
tgn,7013641	tgn,7017708	1
tgn,7013641	tgn,7017649	27
tgn,7013641	tgn,7017498	29
tgn,7013641	tgn,7017496	33
tgn,7013641	tgn,7017444	20
tgn,7013641	tgn,7016154	5
tgn,7013641	tgn,7016129	12
tgn,7013641	tgn,7014729	13
tgn,7013641	tgn,7014664	4
tgn,7013641	tgn,7014631	28
tgn,7013641	tgn,7014629	1
tgn,7013641	tgn,7014620	6
tgn,7013641	tgn,7014538	20
tgn,7013641	tgn,7014487	79
tgn,7013641	tgn,7014456	4
tgn,7013641	tgn,7014444	19
tgn,7013641	tgn,7014406	26
tgn,7013641	tgn,7014404	19
tgn,7013641	tgn,7014345	2
tgn,7013641	tgn,7014299	2
tgn,7013641	tgn,7014278	5
tgn,7013641	tgn,7014231	46
tgn,7013641	tgn,7014197	11
tgn,7013641	tgn,7014175	13
tgn,7013641	tgn,7013988	4
tgn,7013641	tgn,7013981	14
tgn,7013641	tgn,7013980	6
tgn,7013641	tgn,7013972	31
tgn,7013641	tgn,7013964	158
tgn,7013641	tgn,7013962	118
tgn,7013641	tgn,7013952	3
tgn,7013641	tgn,7013949	7
tgn,7013641	tgn,7013943	41
tgn,7013641	tgn,7013928	11
tgn,7013641	tgn,7013915	18
tgn,7013641	tgn,7013889	14
tgn,7013641	tgn,7013841	14
tgn,7013641	tgn,7013732	11
tgn,7013641	tgn,7013694	11
tgn,7013641	tgn,7013687	1
tgn,7013641	tgn,7013681	3
tgn,7013641	tgn,7013641	83
tgn,7013604	tgn,7021610	28
tgn,7013604	tgn,7018995	181
tgn,7013604	tgn,7018023	322
tgn,7013604	tgn,7017751	22
tgn,7013604	tgn,7017750	176
tgn,7013604	tgn,7017708	71
tgn,7013604	tgn,7017649	87
tgn,7013604	tgn,7017544	62
tgn,7013604	tgn,7017498	28
tgn,7013604	tgn,7017496	211
tgn,7013604	tgn,7017444	53
tgn,7013604	tgn,7016154	113
tgn,7013604	tgn,7016129	54
tgn,7013604	tgn,7014729	35
tgn,7013604	tgn,7014664	23
tgn,7013604	tgn,7014631	64
tgn,7013604	tgn,7014629	11
tgn,7013604	tgn,7014620	58
tgn,7013604	tgn,7014538	29
tgn,7013604	tgn,7014487	43
tgn,7013604	tgn,7014456	25
tgn,7013604	tgn,7014444	196
tgn,7013604	tgn,7014406	257
tgn,7013604	tgn,7014404	29
tgn,7013604	tgn,7014345	18
tgn,7013604	tgn,7014299	12
tgn,7013604	tgn,7014278	11
tgn,7013604	tgn,7014231	154
tgn,7013604	tgn,7014197	56
tgn,7013604	tgn,7014175	53
tgn,7013604	tgn,7014060	28
tgn,7013604	tgn,7013988	53
tgn,7013604	tgn,7013981	22
tgn,7013604	tgn,7013980	5
tgn,7013604	tgn,7013972	31
tgn,7013604	tgn,7013964	672
tgn,7013604	tgn,7013962	1348
tgn,7013604	tgn,7013952	14
tgn,7013604	tgn,7013949	11
tgn,7013604	tgn,7013943	125
tgn,7013604	tgn,7013928	23
tgn,7013604	tgn,7013915	545
tgn,7013604	tgn,7013889	116
tgn,7013604	tgn,7013841	115
tgn,7013604	tgn,7013732	22
tgn,7013604	tgn,7013694	86
tgn,7013604	tgn,7013687	6
tgn,7013604	tgn,7013681	70
tgn,7013604	tgn,7013641	22
tgn,7013604	tgn,7013604	348
tgn,7013596	tgn,7021610	19
tgn,7013596	tgn,7018995	96
tgn,7013596	tgn,7018023	145
tgn,7013596	tgn,7017751	3
tgn,7013596	tgn,7017750	71
tgn,7013596	tgn,7017708	16
tgn,7013596	tgn,7017649	42
tgn,7013596	tgn,7017544	12
tgn,7013596	tgn,7017498	10
tgn,7013596	tgn,7017496	15
tgn,7013596	tgn,7017444	10
tgn,7013596	tgn,7016154	58
tgn,7013596	tgn,7016129	11
tgn,7013596	tgn,7014729	10
tgn,7013596	tgn,7014664	11
tgn,7013596	tgn,7014631	28
tgn,7013596	tgn,7014629	7
tgn,7013596	tgn,7014620	17
tgn,7013596	tgn,7014538	2
tgn,7013596	tgn,7014487	11
tgn,7013596	tgn,7014456	25
tgn,7013596	tgn,7014444	98
tgn,7013596	tgn,7014406	136
tgn,7013596	tgn,7014404	9
tgn,7013596	tgn,7014345	10
tgn,7013596	tgn,7014299	2
tgn,7013596	tgn,7014278	16
tgn,7013596	tgn,7014231	96
tgn,7013596	tgn,7014197	6
tgn,7013596	tgn,7014175	14
tgn,7013596	tgn,7014060	3
tgn,7013596	tgn,7013988	12
tgn,7013596	tgn,7013981	2
tgn,7013596	tgn,7013972	12
tgn,7013596	tgn,7013964	262
tgn,7013596	tgn,7013962	469
tgn,7013596	tgn,7013952	23
tgn,7013596	tgn,7013949	7
tgn,7013596	tgn,7013943	16
tgn,7013596	tgn,7013928	3
tgn,7013596	tgn,7013915	57
tgn,7013596	tgn,7013889	18
tgn,7013596	tgn,7013841	10
tgn,7013596	tgn,7013732	12
tgn,7013596	tgn,7013694	17
tgn,7013596	tgn,7013687	1
tgn,7013596	tgn,7013681	9
tgn,7013596	tgn,7013641	3
tgn,7013596	tgn,7013604	77
tgn,7013596	tgn,7013596	65
tgn,7013585	tgn,7021610	11
tgn,7013585	tgn,7018995	4
tgn,7013585	tgn,7018023	9
tgn,7013585	tgn,7017750	13
tgn,7013585	tgn,7017708	59
tgn,7013585	tgn,7017649	3
tgn,7013585	tgn,7017498	6
tgn,7013585	tgn,7017496	6
tgn,7013585	tgn,7017444	5
tgn,7013585	tgn,7016154	20
tgn,7013585	tgn,7016129	14
tgn,7013585	tgn,7014729	30
tgn,7013585	tgn,7014664	12
tgn,7013585	tgn,7014631	3
tgn,7013585	tgn,7014629	10
tgn,7013585	tgn,7014620	68
tgn,7013585	tgn,7014538	96
tgn,7013585	tgn,7014487	2
tgn,7013585	tgn,7014456	2
tgn,7013585	tgn,7014444	5
tgn,7013585	tgn,7014406	27
tgn,7013585	tgn,7014404	33
tgn,7013585	tgn,7014345	8
tgn,7013585	tgn,7014299	10
tgn,7013585	tgn,7014278	6
tgn,7013585	tgn,7014231	40
tgn,7013585	tgn,7014197	1
tgn,7013585	tgn,7014175	13
tgn,7013585	tgn,7014060	3
tgn,7013585	tgn,7013988	8
tgn,7013585	tgn,7013981	54
tgn,7013585	tgn,7013980	1
tgn,7013585	tgn,7013972	21
tgn,7013585	tgn,7013964	1217
tgn,7013585	tgn,7013962	85
tgn,7013585	tgn,7013952	3
tgn,7013585	tgn,7013949	3
tgn,7013585	tgn,7013943	77
tgn,7013585	tgn,7013928	3
tgn,7013585	tgn,7013915	12
tgn,7013585	tgn,7013889	33
tgn,7013585	tgn,7013841	2
tgn,7013585	tgn,7013732	1
tgn,7013585	tgn,7013694	1
tgn,7013585	tgn,7013687	53
tgn,7013585	tgn,7013681	3
tgn,7013585	tgn,7013641	5
tgn,7013585	tgn,7013604	12
tgn,7013585	tgn,7013596	4
tgn,7013585	tgn,7013585	180
tgn,7013584	tgn,7021610	1
tgn,7013584	tgn,7018023	10
tgn,7013584	tgn,7017750	14
tgn,7013584	tgn,7017708	11
tgn,7013584	tgn,7017649	5
tgn,7013584	tgn,7017544	1
tgn,7013584	tgn,7017498	22
tgn,7013584	tgn,7017496	4
tgn,7013584	tgn,7017444	17
tgn,7013584	tgn,7016154	3
tgn,7013584	tgn,7014729	22
tgn,7013584	tgn,7014631	8
tgn,7013584	tgn,7014629	5
tgn,7013584	tgn,7014620	2
tgn,7013584	tgn,7014538	6
tgn,7013584	tgn,7014487	10
tgn,7013584	tgn,7014406	4
tgn,7013584	tgn,7014404	25
tgn,7013584	tgn,7014345	6
tgn,7013584	tgn,7014299	28
tgn,7013584	tgn,7014278	17
tgn,7013584	tgn,7014231	40
tgn,7013584	tgn,7014197	1
tgn,7013584	tgn,7014175	3
tgn,7013584	tgn,7013988	4
tgn,7013584	tgn,7013981	30
tgn,7013584	tgn,7013972	5
tgn,7013584	tgn,7013964	157
tgn,7013584	tgn,7013962	30
tgn,7013584	tgn,7013952	1
tgn,7013584	tgn,7013949	27
tgn,7013584	tgn,7013943	12
tgn,7013584	tgn,7013928	3
tgn,7013584	tgn,7013915	1
tgn,7013584	tgn,7013889	13
tgn,7013584	tgn,7013841	6
tgn,7013584	tgn,7013732	1
tgn,7013584	tgn,7013641	9
tgn,7013584	tgn,7013604	9
tgn,7013584	tgn,7013585	4
tgn,7013584	tgn,7013584	46
tgn,7013582	tgn,7021610	1097
tgn,7013582	tgn,7018995	210
tgn,7013582	tgn,7018023	1077
tgn,7013582	tgn,7017751	52
tgn,7013582	tgn,7017750	420
tgn,7013582	tgn,7017708	215
tgn,7013582	tgn,7017649	212
tgn,7013582	tgn,7017544	135
tgn,7013582	tgn,7017498	317
tgn,7013582	tgn,7017496	308
tgn,7013582	tgn,7017444	536
tgn,7013582	tgn,7016154	401
tgn,7013582	tgn,7016129	116
tgn,7013582	tgn,7014729	54
tgn,7013582	tgn,7014664	129
tgn,7013582	tgn,7014631	588
tgn,7013582	tgn,7014629	41
tgn,7013582	tgn,7014620	126
tgn,7013582	tgn,7014538	79
tgn,7013582	tgn,7014487	1602
tgn,7013582	tgn,7014456	95
tgn,7013582	tgn,7014444	297
tgn,7013582	tgn,7014406	1055
tgn,7013582	tgn,7014404	189
tgn,7013582	tgn,7014345	36
tgn,7013582	tgn,7014299	25
tgn,7013582	tgn,7014278	127
tgn,7013582	tgn,7014231	763
tgn,7013582	tgn,7014197	152
tgn,7013582	tgn,7014175	46
tgn,7013582	tgn,7014060	73
tgn,7013582	tgn,7013988	233
tgn,7013582	tgn,7013981	162
tgn,7013582	tgn,7013980	75
tgn,7013582	tgn,7013972	942
tgn,7013582	tgn,7013964	2610
tgn,7013582	tgn,7013962	4952
tgn,7013582	tgn,7013952	240
tgn,7013582	tgn,7013949	99
tgn,7013582	tgn,7013943	756
tgn,7013582	tgn,7013928	312
tgn,7013582	tgn,7013915	258
tgn,7013582	tgn,7013889	100
tgn,7013582	tgn,7013841	226
tgn,7013582	tgn,7013732	59
tgn,7013582	tgn,7013694	169
tgn,7013582	tgn,7013687	46
tgn,7013582	tgn,7013681	82
tgn,7013582	tgn,7013641	375
tgn,7013582	tgn,7013604	255
tgn,7013582	tgn,7013596	156
tgn,7013582	tgn,7013585	14
tgn,7013582	tgn,7013584	42
tgn,7013582	tgn,7013582	13337
tgn,7013445	tgn,7021610	84
tgn,7013445	tgn,7018995	136
tgn,7013445	tgn,7018023	150
tgn,7013445	tgn,7017751	7
tgn,7013445	tgn,7017750	119
tgn,7013445	tgn,7017708	125
tgn,7013445	tgn,7017649	50
tgn,7013445	tgn,7017544	50
tgn,7013445	tgn,7017498	20
tgn,7013445	tgn,7017496	51
tgn,7013445	tgn,7017444	85
tgn,7013445	tgn,7016154	185
tgn,7013445	tgn,7016129	79
tgn,7013445	tgn,7014729	50
tgn,7013445	tgn,7014664	33
tgn,7013445	tgn,7014631	79
tgn,7013445	tgn,7014629	12
tgn,7013445	tgn,7014620	107
tgn,7013445	tgn,7014538	68
tgn,7013445	tgn,7014487	128
tgn,7013445	tgn,7014456	53
tgn,7013445	tgn,7014444	248
tgn,7013445	tgn,7014406	634
tgn,7013445	tgn,7014404	67
tgn,7013445	tgn,7014345	13
tgn,7013445	tgn,7014299	14
tgn,7013445	tgn,7014278	42
tgn,7013445	tgn,7014231	378
tgn,7013445	tgn,7014197	22
tgn,7013445	tgn,7014175	19
tgn,7013445	tgn,7014060	24
tgn,7013445	tgn,7013988	82
tgn,7013445	tgn,7013981	36
tgn,7013445	tgn,7013980	8
tgn,7013445	tgn,7013972	108
tgn,7013445	tgn,7013964	932
tgn,7013445	tgn,7013962	1614
tgn,7013445	tgn,7013952	56
tgn,7013445	tgn,7013949	13
tgn,7013445	tgn,7013943	99
tgn,7013445	tgn,7013928	43
tgn,7013445	tgn,7013915	156
tgn,7013445	tgn,7013889	54
tgn,7013445	tgn,7013841	35
tgn,7013445	tgn,7013732	11
tgn,7013445	tgn,7013694	85
tgn,7013445	tgn,7013687	47
tgn,7013445	tgn,7013681	79
tgn,7013445	tgn,7013641	13
tgn,7013445	tgn,7013604	174
tgn,7013445	tgn,7013596	77
tgn,7013445	tgn,7013585	26
tgn,7013445	tgn,7013584	3
tgn,7013445	tgn,7013582	698
tgn,7013445	tgn,7013445	326
tgn,7013364	tgn,7021610	28
tgn,7013364	tgn,7018995	30
tgn,7013364	tgn,7018023	37
tgn,7013364	tgn,7017751	3
tgn,7013364	tgn,7017750	29
tgn,7013364	tgn,7017708	35
tgn,7013364	tgn,7017649	25
tgn,7013364	tgn,7017544	3
tgn,7013364	tgn,7017498	20
tgn,7013364	tgn,7017496	7
tgn,7013364	tgn,7017444	17
tgn,7013364	tgn,7016154	8
tgn,7013364	tgn,7016129	6
tgn,7013364	tgn,7014729	1
tgn,7013364	tgn,7014664	9
tgn,7013364	tgn,7014631	40
tgn,7013364	tgn,7014629	8
tgn,7013364	tgn,7014620	6
tgn,7013364	tgn,7014538	4
tgn,7013364	tgn,7014487	196
tgn,7013364	tgn,7014456	22
tgn,7013364	tgn,7014444	70
tgn,7013364	tgn,7014406	83
tgn,7013364	tgn,7014404	6
tgn,7013364	tgn,7014345	14
tgn,7013364	tgn,7014299	1
tgn,7013364	tgn,7014278	7
tgn,7013364	tgn,7014231	84
tgn,7013364	tgn,7014197	57
tgn,7013364	tgn,7014175	7
tgn,7013364	tgn,7014060	1
tgn,7013364	tgn,7013988	6
tgn,7013364	tgn,7013981	13
tgn,7013364	tgn,7013980	2
tgn,7013364	tgn,7013972	47
tgn,7013364	tgn,7013964	156
tgn,7013364	tgn,7013962	302
tgn,7013364	tgn,7013952	20
tgn,7013364	tgn,7013949	8
tgn,7013364	tgn,7013943	29
tgn,7013364	tgn,7013928	6
tgn,7013364	tgn,7013915	15
tgn,7013364	tgn,7013889	10
tgn,7013364	tgn,7013841	7
tgn,7013364	tgn,7013732	4
tgn,7013364	tgn,7013687	6
tgn,7013364	tgn,7013681	1
tgn,7013364	tgn,7013641	9
tgn,7013364	tgn,7013604	12
tgn,7013364	tgn,7013596	14
tgn,7013364	tgn,7013585	6
tgn,7013364	tgn,7013582	361
tgn,7013364	tgn,7013445	42
tgn,7013364	tgn,7013364	232
tgn,7013352	tgn,7021610	117
tgn,7013352	tgn,7018995	295
tgn,7013352	tgn,7018023	875
tgn,7013352	tgn,7017751	14
tgn,7013352	tgn,7017750	230
tgn,7013352	tgn,7017708	529
tgn,7013352	tgn,7017649	126
tgn,7013352	tgn,7017544	68
tgn,7013352	tgn,7017498	43
tgn,7013352	tgn,7017496	147
tgn,7013352	tgn,7017444	180
